id,age,sex_label,education_label,marriage_label,limit_bal,utilization,max_delay,n_months_delayed,delay_trend,default_next_month
13248,51,Male,University,Married,20000,0.9231,2,3,1,0
13249,44,Female,Graduate school,Married,290000,0.001,-2,0,0,0
13250,33,Female,University,Married,380000,0.0,1,1,1,0
13251,28,Male,Graduate school,Single,180000,0.0143,2,1,0,0
13252,26,Female,Graduate school,Single,120000,0.0115,0,0,1,0
13253,27,Female,University,Single,50000,2.0,0,0,0,0
13254,48,Male,Graduate school,Married,20000,0.7123,2,2,2,1
13255,25,Male,University,Single,20000,0.5258,5,6,-2,0
13256,29,Female,University,Single,170000,0.9505,0,0,0,0
13257,24,Female,University,Single,180000,0.302,0,0,1,0
13258,36,Male,Graduate school,Single,200000,0.0,1,1,2,0
13259,55,Male,University,Married,200000,0.9067,2,5,1,1
13260,26,Female,Graduate school,Single,360000,0.0004,-2,0,0,1
13261,26,Female,University,Single,10000,0.6346,0,0,0,0
13262,60,Female,University,Married,60000,1.153,8,6,5,0
13263,24,Female,University,Married,40000,0.6404,2,4,0,1
13264,39,Male,University,Single,100000,0.0453,0,0,-1,0
13265,23,Female,University,Single,50000,0.7667,2,2,-2,0
13266,29,Male,Graduate school,Single,300000,0.0746,-2,0,0,0
13267,29,Male,High school,Single,110000,0.585,2,1,-2,1
13268,37,Male,Graduate school,Married,120000,0.1585,0,0,0,0
13269,45,Male,University,Married,150000,0.4325,2,1,-2,0
13270,30,Female,University,Single,230000,0.0054,0,0,0,0
13271,35,Female,University,Married,180000,0.2393,0,0,2,0
13272,33,Female,University,Single,320000,0.0233,0,0,0,0
13273,23,Female,Graduate school,Single,80000,0.0,2,2,1,0
13274,29,Female,Graduate school,Single,160000,0.0081,0,0,-1,0
13275,23,Female,University,Single,50000,0.6999,0,0,0,1
13276,26,Male,University,Single,180000,0.0018,-1,0,0,0
13277,26,Male,High school,Single,110000,0.4008,0,0,0,0
13278,32,Male,Graduate school,Single,150000,0.0066,2,1,0,0
13279,52,Female,High school,Married,210000,0.3108,-1,0,0,0
13280,43,Male,University,Single,10000,0.0654,2,1,3,1
13281,22,Female,University,Single,30000,0.0,2,1,-1,0
13282,36,Female,Graduate school,Single,450000,0.0087,-1,0,0,1
13283,25,Female,Graduate school,Single,110000,0.5499,2,3,1,0
13284,37,Female,University,Married,270000,0.4096,0,0,0,0
13285,46,Female,High school,Married,50000,1.0241,2,1,-2,0
13286,43,Female,High school,Others,100000,0.623,0,0,0,0
13287,30,Female,University,Single,360000,0.0069,-2,0,0,0
13288,32,Female,University,Married,110000,0.6864,2,2,1,1
13289,55,Female,High school,Single,180000,0.0376,0,0,-1,0
13290,34,Female,Graduate school,Married,230000,0.8295,2,6,0,0
13291,41,Female,High school,Married,20000,0.3739,2,3,-2,0
13292,22,Female,Graduate school,Single,50000,0.9207,2,6,0,1
13293,31,Male,High school,Single,10000,0.5062,0,0,0,0
13294,46,Male,Graduate school,Married,320000,0.0104,0,0,1,0
13295,26,Female,Graduate school,Single,280000,0.13,0,0,0,0
13296,28,Male,University,Married,20000,0.9268,0,0,0,0
13297,36,Male,University,Single,70000,0.9555,0,0,0,0
13298,36,Female,University,Single,80000,0.5938,2,4,-2,0
13299,25,Female,Graduate school,Single,200000,0.462,-1,0,0,0
13300,24,Male,University,Single,30000,0.9102,0,0,0,0
13301,41,Female,University,Married,100000,0.5134,3,6,-1,1
13302,26,Male,Graduate school,Single,110000,0.5888,0,0,0,0
13303,33,Female,Graduate school,Married,300000,0.0012,0,0,0,0
13304,31,Female,University,Married,300000,0.2975,0,0,0,0
13305,29,Female,Graduate school,Single,340000,0.2434,0,0,0,0
13306,37,Male,Graduate school,Married,270000,0.0015,0,0,0,1
13307,26,Male,University,Single,100000,0.8012,0,0,0,0
13308,33,Male,Graduate school,Married,50000,0.9349,2,2,1,0
13309,40,Female,University,Married,360000,0.9794,0,0,0,0
13310,49,Female,University,Married,90000,1.014,0,0,0,0
13311,42,Male,University,Married,140000,0.9138,0,0,0,0
13312,28,Female,Graduate school,Single,150000,0.0077,2,2,-3,0
13313,34,Male,High school,Single,50000,0.3419,-2,0,0,0
13314,26,Female,High school,Single,30000,0.9396,3,6,0,1
13315,54,Female,University,Married,230000,0.0,-2,0,0,0
13316,40,Female,University,Married,240000,0.0,-2,0,0,1
13317,44,Female,Graduate school,Married,200000,0.3276,-1,0,0,0
13318,42,Male,University,Married,330000,0.3594,0,0,0,0
13319,29,Male,Graduate school,Married,110000,0.4682,0,0,0,0
13320,54,Female,High school,Married,200000,0.5732,0,0,0,0
13321,46,Female,University,Others,50000,0.8815,0,0,0,0
13322,27,Female,Graduate school,Single,70000,0.9996,0,0,1,0
13323,59,Female,University,Married,360000,0.0,1,1,3,1
13324,54,Female,University,Single,50000,0.0925,0,0,0,1
13325,28,Female,High school,Single,80000,0.0535,-1,0,1,0
13326,69,Female,University,Married,200000,0.5344,0,0,0,0
13327,27,Male,University,Single,50000,0.9452,0,0,0,1
13328,27,Male,Graduate school,Single,30000,0.608,0,0,1,0
13329,31,Female,Graduate school,Single,390000,0.6464,0,0,0,1
13330,42,Female,Graduate school,Married,380000,0.0009,2,1,3,1
13331,46,Female,University,Married,20000,0.8147,3,1,-3,1
13332,31,Female,University,Single,80000,0.3524,0,0,0,1
13333,49,Female,University,Married,50000,0.953,0,0,0,0
13334,25,Female,Graduate school,Married,50000,0.2265,2,1,0,0
13335,44,Male,University,Single,200000,0.0027,0,0,0,0
13336,28,Male,High school,Single,100000,1.0373,0,0,0,1
13337,31,Male,Graduate school,Single,180000,0.0017,-1,0,1,0
13338,27,Female,University,Single,120000,0.0089,2,1,0,0
13339,31,Female,University,Single,390000,0.0535,2,2,2,0
13340,37,Female,University,Married,250000,0.1015,0,0,-1,0
13341,47,Male,University,Married,350000,0.8616,2,5,1,1
13342,30,Female,University,Single,70000,1.0265,0,0,0,0
13343,33,Female,Graduate school,Single,210000,0.0,-2,0,0,0
13344,29,Male,Graduate school,Single,180000,0.4726,0,0,0,0
13345,25,Male,Graduate school,Single,80000,0.0049,-1,0,0,1
13346,26,Female,High school,Single,120000,0.0122,-1,0,0,0
13347,23,Female,Graduate school,Married,210000,0.0,0,0,-2,1
13348,38,Male,University,Married,20000,0.9334,0,0,-1,0
13349,38,Female,Graduate school,Married,150000,0.005,-1,0,0,1
13350,38,Male,Graduate school,Married,390000,0.0786,0,0,0,0
13351,36,Female,Graduate school,Single,310000,0.021,-1,0,0,0
13352,27,Female,Graduate school,Single,230000,0.0476,0,0,0,0
13353,51,Female,University,Married,90000,0.1425,0,0,0,0
13354,29,Male,Graduate school,Single,140000,0.0835,2,3,-2,0
13355,28,Female,Graduate school,Single,150000,0.7002,0,0,0,0
13356,27,Male,University,Single,130000,0.708,0,0,2,0
13357,27,Female,Graduate school,Single,210000,0.0069,0,0,-1,0
13358,25,Female,Graduate school,Single,100000,0.0,1,1,3,0
13359,36,Male,Others,Married,150000,1.4726,0,0,0,0
13360,29,Female,Graduate school,Single,200000,0.0073,0,0,0,0
13361,27,Female,University,Single,80000,0.9834,2,1,0,0
13362,27,Male,Graduate school,Single,230000,0.0246,-1,0,0,0
13363,37,Male,University,Others,50000,0.9928,0,0,0,0
13364,33,Female,University,Single,260000,0.0159,0,0,-2,0
13365,23,Male,University,Single,110000,0.3912,2,3,-2,0
13366,56,Male,High school,Married,20000,0.7116,2,1,0,0
13367,42,Female,University,Married,360000,0.0,1,1,2,0
13368,36,Male,Graduate school,Married,160000,0.4242,0,0,1,0
13369,35,Male,University,Single,10000,0.8857,0,0,0,0
13370,31,Male,Graduate school,Married,150000,1.0649,2,6,0,1
13371,35,Male,Graduate school,Married,500000,0.0,-2,0,0,1
13372,69,Male,Graduate school,Married,500000,0.0024,-1,0,0,0
13373,28,Female,University,Single,360000,0.176,0,0,1,0
13374,28,Female,Graduate school,Single,50000,0.9745,2,1,-2,0
13375,35,Female,Graduate school,Married,270000,0.4757,2,1,2,0
13376,58,Female,High school,Married,10000,0.7569,0,0,0,0
13377,29,Female,University,Married,30000,0.5152,0,0,0,0
13378,30,Female,High school,Married,80000,0.0,2,3,3,0
13379,27,Female,University,Married,360000,0.0025,-1,0,0,0
13380,26,Female,Graduate school,Single,120000,0.9398,0,0,0,0
13381,35,Female,University,Single,400000,0.2749,0,0,0,1
13382,26,Female,University,Single,500000,0.1181,0,0,0,0
13383,54,Male,High school,Married,140000,0.0075,-1,0,0,0
13384,27,Male,University,Single,110000,0.2703,0,0,0,0
13385,34,Male,University,Single,30000,0.9983,0,0,0,0
13386,56,Female,Graduate school,Married,140000,0.9891,0,0,0,0
13387,39,Female,High school,Married,150000,0.725,0,0,0,0
13388,37,Male,High school,Married,280000,0.9688,0,0,0,1
13389,45,Male,High school,Married,20000,0.2788,2,2,-1,0
13390,36,Female,High school,Married,340000,0.0075,2,3,-3,0
13391,25,Male,University,Single,60000,0.6015,2,3,2,1
13392,62,Male,Graduate school,Married,20000,0.8804,0,0,0,0
13393,25,Female,Graduate school,Single,50000,0.4759,0,0,0,0
13394,35,Female,University,Married,200000,0.3578,0,0,0,0
13395,30,Female,Graduate school,Single,180000,0.224,0,0,0,0
13396,34,Female,Graduate school,Married,240000,0.1728,0,0,0,0
13397,32,Male,University,Single,360000,0.0923,2,1,0,0
13398,26,Female,University,Married,50000,0.9949,0,0,0,0
13399,50,Male,High school,Single,100000,0.9589,0,0,0,0
13400,26,Female,High school,Single,80000,0.0,1,1,3,1
13401,32,Female,High school,Married,50000,0.9273,2,6,0,1
13402,27,Female,High school,Single,420000,0.0035,0,0,-2,1
13403,35,Female,Graduate school,Married,190000,0.0052,0,0,-1,0
13404,33,Female,University,Married,180000,0.0,1,1,1,0
13405,22,Female,Graduate school,Single,40000,0.863,0,0,0,1
13406,43,Male,University,Single,50000,0.8869,2,3,1,1
13407,23,Male,University,Single,10000,0.24,7,6,-5,1
13408,39,Female,Graduate school,Single,200000,0.7785,0,0,0,0
13409,39,Male,High school,Married,120000,0.0647,0,0,-1,0
13410,48,Female,University,Married,100000,0.4405,2,3,2,0
13411,24,Female,Graduate school,Single,100000,0.9341,0,0,2,0
13412,29,Male,Graduate school,Single,360000,0.6387,0,0,1,0
13413,28,Female,University,Married,100000,0.0032,-1,0,0,1
13414,49,Female,University,Married,290000,0.0182,-1,0,0,1
13415,34,Male,Graduate school,Single,240000,0.1679,2,2,1,0
13416,37,Female,University,Married,290000,0.1689,0,0,0,0
13417,33,Female,University,Single,500000,0.0221,0,0,0,0
13418,32,Male,University,Married,50000,0.299,3,6,-1,1
13419,30,Female,University,Single,220000,0.0845,0,0,0,0
13420,44,Male,University,Married,20000,0.872,0,0,0,1
13421,36,Female,University,Married,420000,0.4426,0,0,0,0
13422,29,Female,Graduate school,Single,100000,0.7403,2,6,0,0
13423,43,Female,Graduate school,Married,230000,0.0141,3,1,-4,1
13424,53,Female,University,Married,50000,0.9388,2,1,-2,1
13425,42,Male,Graduate school,Married,70000,1.7098,2,2,0,0
13426,31,Male,Graduate school,Single,180000,0.0051,-1,0,0,0
13427,27,Male,Graduate school,Single,90000,0.0376,-1,0,0,0
13428,24,Male,University,Single,50000,0.8839,0,0,0,0
13429,22,Female,High school,Single,50000,0.8543,2,3,2,0
13430,26,Female,Graduate school,Single,60000,0.0,1,1,1,0
13431,41,Female,High school,Single,50000,0.4641,2,2,2,1
13432,58,Female,Graduate school,Married,300000,0.0042,-2,0,0,0
13433,36,Female,Graduate school,Single,30000,0.4751,2,1,1,1
13434,25,Male,Graduate school,Single,10000,0.9501,0,0,0,0
13435,30,Male,Graduate school,Single,70000,0.5172,0,0,0,0
13436,32,Male,University,Single,160000,0.1407,0,0,0,0
13437,30,Male,University,Single,260000,1.6709,0,0,0,0
13438,39,Male,Graduate school,Single,360000,0.4532,0,0,0,0
13439,30,Female,High school,Married,60000,0.2574,2,2,1,0
13440,39,Female,University,Single,180000,0.3194,0,0,1,0
13441,23,Female,University,Single,40000,0.8425,2,6,0,1
13442,36,Male,University,Single,160000,0.0052,0,0,0,0
13443,35,Female,Graduate school,Single,610000,0.6383,0,0,0,0
13444,35,Female,High school,Single,50000,0.2,0,0,0,0
13445,48,Male,Graduate school,Married,320000,0.631,2,6,0,1
13446,29,Male,Graduate school,Single,150000,0.725,0,0,0,0
13447,36,Male,Graduate school,Married,170000,0.0119,-1,0,0,0
13448,53,Male,University,Married,500000,0.076,-2,0,0,0
13449,57,Male,University,Married,200000,0.0039,-1,0,0,0
13450,27,Female,Graduate school,Single,290000,0.3805,0,0,0,0
13451,53,Female,University,Single,40000,0.3546,3,4,1,0
13452,30,Female,Graduate school,Single,300000,0.0202,-1,0,0,0
13453,32,Male,High school,Single,50000,0.8097,2,1,2,1
13454,29,Male,University,Single,20000,0.516,2,1,0,0
13455,22,Female,University,Married,30000,0.9644,2,3,1,0
13456,34,Male,University,Single,140000,0.6725,2,3,1,0
13457,32,Male,University,Married,80000,0.0157,-1,0,0,0
13458,35,Female,University,Single,260000,0.0,1,1,2,0
13459,27,Female,Graduate school,Single,130000,0.0,1,1,1,1
13460,39,Female,High school,Single,380000,0.1454,0,0,0,0
13461,36,Male,University,Married,200000,0.0,1,1,2,0
13462,46,Female,High school,Married,50000,0.4291,0,0,0,0
13463,25,Male,Graduate school,Single,50000,0.9931,0,0,0,0
13464,26,Female,University,Married,90000,0.5236,0,0,1,0
13465,25,Male,Graduate school,Single,20000,0.0,1,1,2,1
13466,26,Female,University,Married,140000,0.5378,2,3,-2,0
13467,45,Male,High school,Others,30000,0.7108,2,2,-2,0
13468,28,Male,Graduate school,Single,230000,0.0273,2,1,1,0
13469,36,Male,High school,Married,100000,0.0867,2,2,2,1
13470,46,Female,Graduate school,Single,240000,0.0019,2,2,3,0
13471,36,Male,Graduate school,Married,200000,0.0,-2,0,0,1
13472,26,Male,Graduate school,Single,80000,1.0449,0,0,0,0
13473,56,Male,Graduate school,Married,360000,0.003,-1,0,0,0
13474,37,Male,University,Single,150000,0.4756,0,0,0,0
13475,27,Male,University,Single,130000,0.2237,0,0,0,0
13476,56,Female,University,Married,30000,0.3855,2,2,-2,0
13477,33,Male,Graduate school,Single,250000,0.1132,0,0,0,0
13478,42,Male,Graduate school,Married,500000,0.077,0,0,-2,1
13479,43,Male,University,Others,30000,0.4957,2,6,0,1
13480,41,Male,Graduate school,Married,390000,0.4302,2,6,0,1
13481,27,Female,Graduate school,Single,390000,0.2014,0,0,0,0
13482,37,Male,University,Single,360000,0.0,1,1,2,0
13483,25,Female,University,Married,90000,0.6427,0,0,0,0
13484,35,Female,High school,Married,100000,0.4784,0,0,0,0
13485,31,Male,High school,Married,30000,0.013,2,1,3,0
13486,25,Male,High school,Single,160000,0.1962,0,0,2,0
13487,26,Male,Graduate school,Single,20000,0.7698,2,2,1,0
13488,36,Female,Graduate school,Single,240000,0.0303,0,0,0,0
13489,26,Male,Graduate school,Single,80000,0.7731,3,6,0,1
13490,22,Female,University,Single,30000,0.9889,0,0,0,0
13491,45,Male,University,Married,150000,0.2989,0,0,0,0
13492,28,Female,University,Single,160000,0.5292,0,0,0,0
13493,58,Female,Graduate school,Married,20000,0.862,0,0,0,0
13494,45,Male,Graduate school,Married,230000,0.1134,0,0,0,0
13495,46,Female,University,Married,100000,0.982,0,0,0,0
13496,39,Male,University,Single,420000,0.4881,0,0,0,0
13497,37,Female,University,Married,480000,0.0518,-1,0,0,0
13498,37,Male,High school,Married,10000,0.0678,-1,0,0,1
13499,41,Female,High school,Married,180000,0.5561,2,3,2,1
13500,32,Male,Graduate school,Single,200000,0.2362,-1,0,-1,0
13501,36,Male,University,Single,140000,0.3184,2,6,-1,1
13502,23,Female,Graduate school,Married,20000,0.5931,0,0,0,0
13503,39,Female,Graduate school,Single,80000,0.0,-1,0,-1,0
13504,29,Female,University,Married,10000,0.717,0,0,0,1
13505,35,Male,University,Married,50000,0.3122,2,1,-1,1
13506,38,Male,High school,Single,340000,0.0019,-2,0,0,0
13507,39,Female,University,Single,330000,0.4753,0,0,0,0
13508,47,Female,Graduate school,Married,230000,0.0032,0,0,0,0
13509,40,Male,Graduate school,Single,360000,0.0,1,1,3,0
13510,48,Female,High school,Others,30000,0.6128,2,1,0,0
13511,42,Male,Graduate school,Single,500000,0.8387,2,1,2,1
13512,42,Male,Graduate school,Married,200000,0.0183,0,0,-1,0
13513,55,Female,University,Married,50000,0.8354,0,0,0,1
13514,36,Female,High school,Single,240000,0.9844,0,0,0,1
13515,45,Female,Graduate school,Married,290000,0.0023,-1,0,0,0
13516,24,Female,High school,Single,20000,0.0,1,1,3,1
13517,49,Female,High school,Single,60000,0.4794,2,2,1,0
13518,24,Male,University,Single,160000,0.4753,0,0,0,0
13519,31,Female,Graduate school,Single,200000,0.0052,0,0,0,0
13520,33,Female,University,Married,70000,0.6283,0,0,1,0
13521,35,Male,Graduate school,Single,140000,0.0738,0,0,0,0
13522,44,Male,Graduate school,Married,460000,0.0332,-1,0,0,0
13523,36,Female,University,Single,160000,0.0187,-1,0,-1,0
13524,40,Female,University,Married,200000,0.0335,-1,0,1,0
13525,55,Female,High school,Single,80000,0.9751,0,0,0,0
13526,47,Female,Graduate school,Married,310000,0.0168,-2,0,0,0
13527,29,Female,University,Married,290000,0.2202,2,2,2,1
13528,27,Male,Graduate school,Single,120000,0.0956,2,1,0,0
13529,31,Male,High school,Single,20000,0.6667,2,6,0,0
13530,29,Male,Graduate school,Single,90000,0.0016,0,0,0,0
13531,60,Male,Graduate school,Married,60000,0.0065,-1,0,0,0
13532,39,Male,University,Married,260000,0.4251,2,2,2,1
13533,30,Female,University,Single,180000,0.9308,0,0,0,0
13534,41,Male,High school,Single,50000,0.31,0,0,0,0
13535,40,Male,High school,Married,50000,0.6916,0,0,0,0
13536,53,Male,High school,Single,50000,0.9604,0,0,0,0
13537,32,Female,Graduate school,Single,200000,0.0713,0,0,0,0
13538,35,Male,University,Married,170000,0.0235,0,0,0,0
13539,22,Female,Graduate school,Single,50000,0.9817,0,0,0,0
13540,47,Male,High school,Married,440000,0.2231,0,0,1,1
13541,28,Male,University,Married,100000,0.1,-1,0,1,0
13542,49,Male,High school,Single,50000,0.5223,2,1,0,1
13543,47,Male,Graduate school,Married,220000,0.3874,0,0,0,0
13544,43,Female,High school,Single,150000,0.0108,-2,0,0,0
13545,28,Male,Graduate school,Single,20000,0.0,1,1,1,0
13546,39,Female,University,Married,160000,0.2544,2,3,3,0
13547,28,Male,Graduate school,Single,50000,0.8895,0,0,1,0
13548,40,Female,High school,Married,130000,0.7896,0,0,2,0
13549,36,Male,University,Single,20000,0.7599,0,0,2,1
13550,34,Female,University,Married,200000,0.1424,-2,0,0,0
13551,22,Female,Graduate school,Single,20000,0.0242,-2,0,0,0
13552,39,Female,Graduate school,Married,300000,0.0038,-1,0,0,0
13553,25,Female,Graduate school,Single,120000,0.8764,2,1,0,1
13554,27,Female,Graduate school,Single,360000,0.0026,0,0,0,0
13555,59,Male,Graduate school,Others,140000,1.0082,0,0,0,0
13556,25,Female,University,Single,210000,0.3783,0,0,0,1
13557,30,Male,Graduate school,Single,200000,0.0,-2,0,0,0
13558,28,Female,Graduate school,Single,130000,0.2406,0,0,0,1
13559,48,Female,University,Married,240000,0.0004,-1,0,1,1
13560,65,Male,High school,Married,80000,0.313,0,0,1,0
13561,36,Female,Graduate school,Single,500000,0.0,1,1,3,1
13562,46,Male,Graduate school,Married,320000,1.06,4,6,0,1
13563,56,Female,Graduate school,Single,210000,0.9698,0,0,2,0
13564,42,Female,University,Married,200000,0.0,-2,0,0,1
13565,37,Male,Graduate school,Single,50000,0.2307,2,2,0,0
13566,38,Female,Graduate school,Married,340000,0.0129,0,0,0,0
13567,62,Male,University,Married,240000,0.0079,2,1,-3,0
13568,28,Female,Graduate school,Single,240000,0.1948,0,0,0,0
13569,40,Male,University,Married,50000,0.6042,0,0,0,0
13570,55,Male,High school,Married,50000,0.3811,2,3,2,0
13571,45,Female,University,Single,20000,0.676,2,3,-2,1
13572,35,Male,Graduate school,Married,510000,0.0,0,0,-1,0
13573,25,Female,Graduate school,Single,220000,0.0,1,1,2,0
13574,30,Female,University,Single,220000,0.0027,0,0,-1,0
13575,37,Male,Graduate school,Single,60000,0.7062,0,0,0,0
13576,26,Female,University,Single,40000,0.142,2,6,0,1
13577,64,Male,Graduate school,Single,50000,0.927,0,0,0,0
13578,46,Female,Graduate school,Married,360000,0.0017,2,2,1,1
13579,51,Male,Graduate school,Married,120000,0.0,1,1,2,1
13580,23,Male,High school,Single,20000,0.8505,0,0,0,0
13581,33,Male,University,Married,30000,1.1638,0,0,2,0
13582,29,Female,Graduate school,Single,110000,0.0029,-1,0,0,0
